id,sku,name_en,name_ar,category,price,stock_quantity,description_en,description_ar,image_url,barcode,expiry_date,is_active
2326,MED-02326,Panadol Extra,بانادول إكسترا,Medicine,45.0,164,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622456048060.0,2026-09-08,1.0
2327,MED-02327,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,6,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622160505089.0,2026-09-02,1.0
2328,COS-02328,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,12,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622540180432.0,2026-01-27,1.0
2329,SUP-02329,Centrum Men,سنتروم رجال,Supplements,420.0,153,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622199766740.0,2027-06-09,1.0
2330,MED-02330,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,25,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622885756256.0,2026-09-15,1.0
2331,MED-02331,Panadol Extra,بانادول إكسترا,Medicine,45.0,12,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,62232147102.0,2026-06-06,1.0
2332,MED-02332,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,18,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,62296455368.0,2027-05-21,1.0
2333,COS-02333,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,70,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622827091838.0,2027-10-02,1.0
2334,SUP-02334,Centrum Men,سنتروم رجال,Supplements,420.0,63,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622635430587.0,2026-04-14,1.0
2335,MED-02335,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,164,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622437143750.0,2026-04-19,1.0
2336,MED-02336,Panadol Extra,بانادول إكسترا,Medicine,45.0,161,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622821101803.0,2025-12-27,1.0
2337,MED-02337,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,71,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622145700031.0,2026-09-01,1.0
2338,COS-02338,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,118,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622260094132.0,2026-10-11,1.0
2339,SUP-02339,Centrum Men,سنتروم رجال,Supplements,420.0,33,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622797773669.0,2027-10-18,1.0
2340,MED-02340,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,104,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622285795120.0,2027-09-09,1.0
2341,MED-02341,Panadol Extra,بانادول إكسترا,Medicine,45.0,196,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,62215630.0,2027-02-23,1.0
2342,MED-02342,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,192,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622456273691.0,2026-03-12,1.0
2343,COS-02343,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,6,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622295393632.0,2027-09-13,1.0
2344,SUP-02344,Centrum Men,سنتروم رجال,Supplements,420.0,37,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622959181814.0,2026-01-22,1.0
2345,MED-02345,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,72,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622994236434.0,2026-03-11,1.0
2346,MED-02346,Panadol Extra,بانادول إكسترا,Medicine,45.0,56,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622383244043.0,2026-07-12,1.0
2347,MED-02347,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,74,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,62252576901.0,2027-08-08,1.0
2348,COS-02348,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,77,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622962361372.0,2026-11-17,1.0
2349,SUP-02349,Centrum Men,سنتروم رجال,Supplements,420.0,60,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622871544352.0,2026-12-29,1.0
2350,MED-02350,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,26,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622256331554.0,2026-06-09,1.0
2351,MED-02351,Panadol Extra,بانادول إكسترا,Medicine,45.0,119,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622570103711.0,2027-10-17,1.0
2352,MED-02352,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,110,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622545457358.0,2026-05-14,1.0
2353,COS-02353,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,125,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622489431366.0,2026-05-09,1.0
2354,SUP-02354,Centrum Men,سنتروم رجال,Supplements,420.0,120,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622889367015.0,2027-07-04,1.0
2355,MED-02355,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,27,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622519850899.0,2026-02-13,1.0
2356,MED-02356,Panadol Extra,بانادول إكسترا,Medicine,45.0,151,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622115559787.0,2026-04-08,1.0
2357,MED-02357,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,71,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622148455775.0,2026-01-16,1.0
2358,COS-02358,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,11,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622958106745.0,2027-05-02,1.0
2359,SUP-02359,Centrum Men,سنتروم رجال,Supplements,420.0,191,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622538353654.0,2027-07-19,1.0
2360,MED-02360,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,1,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622254980752.0,2027-05-05,1.0
2361,MED-02361,Panadol Extra,بانادول إكسترا,Medicine,45.0,173,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622902567447.0,2027-06-08,1.0
2362,MED-02362,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,124,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622229512975.0,2027-04-08,1.0
2363,COS-02363,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,144,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622410116479.0,2027-02-25,1.0
2364,SUP-02364,Centrum Men,سنتروم رجال,Supplements,420.0,74,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622719179663.0,2027-10-12,1.0
2365,MED-02365,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,61,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,62258555686.0,2026-06-26,1.0
2366,MED-02366,Panadol Extra,بانادول إكسترا,Medicine,45.0,149,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622419131114.0,2026-04-11,1.0
2367,MED-02367,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,24,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622856204027.0,2027-09-08,1.0
2368,COS-02368,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,77,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622475529311.0,2026-02-21,1.0
2369,SUP-02369,Centrum Men,سنتروم رجال,Supplements,420.0,114,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622296528574.0,2027-11-04,1.0
2370,MED-02370,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,67,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622223431179.0,2026-02-04,1.0
2371,MED-02371,Panadol Extra,بانادول إكسترا,Medicine,45.0,194,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622234352451.0,2026-08-24,1.0
2372,MED-02372,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,117,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622679995593.0,2026-12-08,1.0
2373,COS-02373,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,146,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622917831042.0,2026-12-21,1.0
2374,SUP-02374,Centrum Men,سنتروم رجال,Supplements,420.0,50,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622167690620.0,2026-06-26,1.0
2375,MED-02375,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,90,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622385291381.0,2027-03-11,1.0
2376,MED-02376,Panadol Extra,بانادول إكسترا,Medicine,45.0,122,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622649303032.0,2026-12-27,1.0
2377,MED-02377,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,98,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622125759222.0,2026-01-05,1.0
2378,COS-02378,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,140,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622235892474.0,2027-01-17,1.0
2379,SUP-02379,Centrum Men,سنتروم رجال,Supplements,420.0,136,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622659218975.0,2027-09-30,1.0
2380,MED-02380,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,79,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622387225141.0,2027-11-05,1.0
2381,MED-02381,Panadol Extra,بانادول إكسترا,Medicine,45.0,84,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622622739915.0,2027-09-14,1.0
2382,MED-02382,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,83,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622219093290.0,2026-08-20,1.0
2383,COS-02383,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,81,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622289318620.0,2027-01-10,1.0
2384,SUP-02384,Centrum Men,سنتروم رجال,Supplements,420.0,183,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622913336703.0,2027-11-02,1.0
2385,MED-02385,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,144,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622178342273.0,2026-11-01,1.0
2386,MED-02386,Panadol Extra,بانادول إكسترا,Medicine,45.0,131,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622491584500.0,2026-11-10,1.0
2387,MED-02387,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,73,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622145012262.0,2025-11-22,1.0
2388,COS-02388,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,78,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622918130822.0,2026-05-28,1.0
2389,SUP-02389,Centrum Men,سنتروم رجال,Supplements,420.0,146,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622934040794.0,2027-06-19,1.0
2390,MED-02390,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,169,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622945428953.0,2027-10-17,1.0
2391,MED-02391,Panadol Extra,بانادول إكسترا,Medicine,45.0,186,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,62250835736.0,2026-04-01,1.0
2392,MED-02392,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,196,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,62215359978.0,2026-04-17,1.0
2393,COS-02393,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,116,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622524429932.0,2026-07-10,1.0
2394,SUP-02394,Centrum Men,سنتروم رجال,Supplements,420.0,117,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622695296462.0,2026-01-13,1.0
2395,MED-02395,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,186,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622966485505.0,2026-01-31,1.0
2396,MED-02396,Panadol Extra,بانادول إكسترا,Medicine,45.0,84,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622411512745.0,2026-01-11,1.0
2397,MED-02397,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,38,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622150995734.0,2026-02-27,1.0
2398,COS-02398,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,34,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622561519327.0,2026-11-10,1.0
2399,SUP-02399,Centrum Men,سنتروم رجال,Supplements,420.0,50,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622387470289.0,2025-12-05,1.0
2400,MED-02400,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,117,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622257502773.0,2027-11-05,1.0
